"Root","Relative","FullName","Extension","Length"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear14.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear14.mp3",".mp3","58558"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear15.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear15.mp3",".mp3","114982"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear16.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear16.mp3",".mp3","58558"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear17.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear17.mp3",".mp3","76321"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear18.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear18.mp3",".mp3","39750"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear19.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear19.mp3",".mp3","99309"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear2.mp3",".mp3","64827"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear20.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear20.mp3",".mp3","43929"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear21.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear21.mp3",".mp3","66917"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear22.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear22.mp3",".mp3","48109"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear23.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear23.mp3",".mp3","86770"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear24.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear24.mp3",".mp3","91995"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear3.mp3",".mp3","36615"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear4.mp3",".mp3","53333"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear5.mp3",".mp3","53333"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear6.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear6.mp3",".mp3","39750"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear7.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear7.mp3",".mp3","69007"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear8.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear8.mp3",".mp3","126476"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\hitswear9.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\hitswear9.mp3",".mp3","72142"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidate1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidate1.mp3",".mp3","50199"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidate2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidate2.mp3",".mp3","88860"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidate3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidate3.mp3",".mp3","71097"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidate4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidate4.mp3",".mp3","80501"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidate5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidate5.mp3",".mp3","40795"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidatearmedenemy1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidatearmedenemy1.mp3",".mp3","77366"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy1.mp3",".mp3","52289"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy10.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy10.mp3",".mp3","70052"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy2.mp3",".mp3","94085"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy3.mp3",".mp3","77366"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy4.mp3",".mp3","98264"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy5.mp3",".mp3","41840"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy6.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy6.mp3",".mp3","57513"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy7.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy7.mp3",".mp3","62738"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy8.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy8.mp3",".mp3","39750"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateenemy9.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateenemy9.mp3",".mp3","58558"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse1.mp3",".mp3","58558"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse10.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse10.mp3",".mp3","60648"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse11.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse11.mp3",".mp3","50199"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse12.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse12.mp3",".mp3","53333"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse13.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse13.mp3",".mp3","60648"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse14.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse14.mp3",".mp3","46019"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse15.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse15.mp3",".mp3","113938"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse16.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse16.mp3",".mp3","87815"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse17.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse17.mp3",".mp3","35570"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse18.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse18.mp3",".mp3","43929"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse2.mp3",".mp3","60648"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse3.mp3",".mp3","51244"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse4.mp3",".mp3","124387"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse5.mp3",".mp3","64827"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse6.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse6.mp3",".mp3","65872"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse7.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse7.mp3",".mp3","42885"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse8.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse8.mp3",".mp3","61693"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\intimidateresponse9.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\intimidateresponse9.mp3",".mp3","29301"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill1.mp3",".mp3","69007"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill2.mp3",".mp3","55423"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill3.mp3",".mp3","23031"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill4.mp3",".mp3","52289"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill5.mp3",".mp3","53333"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill6.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill6.mp3",".mp3","56468"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill7.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill7.mp3",".mp3","31391"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\kill8.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\kill8.mp3",".mp3","44974"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\killswear1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\killswear1.mp3",".mp3","63782"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\killswear2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\killswear2.mp3",".mp3","88860"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\laughtaunt1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\laughtaunt1.mp3",".mp3","81546"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\laughtaunt2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\laughtaunt2.mp3",".mp3","51244"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown1.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown1.mp3",".mp3","52289"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown2.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown2.mp3",".mp3","46019"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown3.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown3.mp3",".mp3","93040"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown4.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown4.mp3",".mp3","81546"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown5.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown5.mp3",".mp3","53333"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher","sound\specops\mandown6.mp3","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3544105055\gmpublisher\sound\specops\mandown6.mp3",".mp3","96174"
